index,cond,elev,hum,lat,lng,loc,pres,temp,time
14136,Clear,91.72267914,0.88,43.653226,-79.3831843,"Toronto,Canada",1011.13,46.2,1447304400
14137,Clear,91.72267914,0.91,43.653226,-79.3831843,"Toronto,Canada",1010.2,46.55,1447308000
14138,Clear,91.72267914,0.89,43.653226,-79.3831843,"Toronto,Canada",1008.31,47.06,1447311600
14139,Clear,91.72267914,0.89,43.653226,-79.3831843,"Toronto,Canada",1007.49,47.12,1447315200
14140,Partly Cloudy,91.72267914,0.89,43.653226,-79.3831843,"Toronto,Canada",1004.88,47.08,1447318800
14141,Partly Cloudy,91.72267914,0.9,43.653226,-79.3831843,"Toronto,Canada",1004.43,46.1,1447322400
14142,Clear,91.72267914,0.87,43.653226,-79.3831843,"Toronto,Canada",1003.65,46.78,1447326000
14143,Overcast,91.72267914,0.88,43.653226,-79.3831843,"Toronto,Canada",1000.93,46.22,1447329600
14144,Light Rain,91.72267914,0.91,43.653226,-79.3831843,"Toronto,Canada",999.93,46.46,1447333200
14145,Clear,91.72267914,0.92,43.653226,-79.3831843,"Toronto,Canada",998.21,47.48,1447336800
14146,Clear,91.72267914,0.85,43.653226,-79.3831843,"Toronto,Canada",996.75,48.73,1447340400
14147,Clear,91.72267914,0.86,43.653226,-79.3831843,"Toronto,Canada",995.07,49.55,1447344000
14148,Drizzle,91.72267914,0.84,43.653226,-79.3831843,"Toronto,Canada",993.52,52.36,1447347600
14149,Overcast,91.72267914,0.84,43.653226,-79.3831843,"Toronto,Canada",992.33,53.28,1447351200
14150,Drizzle,91.72267914,0.66,43.653226,-79.3831843,"Toronto,Canada",993.26,51.83,1447354800
14151,Clear,91.72267914,0.69,43.653226,-79.3831843,"Toronto,Canada",994.03,49.79,1447358400
14152,Clear,91.72267914,0.71,43.653226,-79.3831843,"Toronto,Canada",994.31,49.74,1447362000
14153,Clear,91.72267914,0.72,43.653226,-79.3831843,"Toronto,Canada",994.14,49.65,1447365600
14154,Clear,91.72267914,0.76,43.653226,-79.3831843,"Toronto,Canada",994.21,49.22,1447369200
14155,Overcast,91.72267914,0.82,43.653226,-79.3831843,"Toronto,Canada",993.89,48.86,1447372800
14156,Breezy,91.72267914,0.81,43.653226,-79.3831843,"Toronto,Canada",994.14,49.58,1447376400
14157,Windy,91.72267914,0.71,43.653226,-79.3831843,"Toronto,Canada",994.28,51.59,1447380000
14158,Windy,91.72267914,0.71,43.653226,-79.3831843,"Toronto,Canada",994.61,51.6,1447383600
14159,Windy,91.72267914,0.72,43.653226,-79.3831843,"Toronto,Canada",995.01,51.13,1447387200
14160,Drizzle,91.72267914,0.85,43.653226,-79.3831843,"Toronto,Canada",1011.13,54.56,1447909200
14161,Overcast,91.72267914,0.78,43.653226,-79.3831843,"Toronto,Canada",1010.03,57.44,1447912800
14162,Clear,91.72267914,0.78,43.653226,-79.3831843,"Toronto,Canada",1009.47,59.17,1447916400
14163,Clear,91.72267914,0.82,43.653226,-79.3831843,"Toronto,Canada",1009.95,57.66,1447920000
14164,Drizzle,91.72267914,0.86,43.653226,-79.3831843,"Toronto,Canada",1010.09,57.03,1447923600
14165,Clear,91.72267914,0.9,43.653226,-79.3831843,"Toronto,Canada",1009.61,55.85,1447927200
14166,Clear,91.72267914,0.87,43.653226,-79.3831843,"Toronto,Canada",1009.17,56.84,1447930800
14167,Drizzle,91.72267914,0.87,43.653226,-79.3831843,"Toronto,Canada",1008.84,58.13,1447934400
14168,Clear,91.72267914,0.87,43.653226,-79.3831843,"Toronto,Canada",1008.7,57.92,1447938000
14169,Clear,91.72267914,0.86,43.653226,-79.3831843,"Toronto,Canada",1009.29,56.98,1447941600
14170,Clear,91.72267914,0.75,43.653226,-79.3831843,"Toronto,Canada",1009.48,57.25,1447945200
14171,Clear,91.72267914,0.66,43.653226,-79.3831843,"Toronto,Canada",1009.38,57.73,1447948800
14172,Clear,91.72267914,0.68,43.653226,-79.3831843,"Toronto,Canada",1009,56.76,1447952400
14173,Partly Cloudy,91.72267914,0.64,43.653226,-79.3831843,"Toronto,Canada",1008.83,56.95,1447956000
14174,Clear,91.72267914,0.66,43.653226,-79.3831843,"Toronto,Canada",1008.82,56.27,1447959600
14175,Partly Cloudy,91.72267914,0.59,43.653226,-79.3831843,"Toronto,Canada",1008.91,56.1,1447963200
14176,Clear,91.72267914,0.57,43.653226,-79.3831843,"Toronto,Canada",1009.4,55.6,1447966800
14177,Partly Cloudy,91.72267914,0.6,43.653226,-79.3831843,"Toronto,Canada",1010.06,54.66,1447970400
14178,Partly Cloudy,91.72267914,0.59,43.653226,-79.3831843,"Toronto,Canada",1010.59,52.77,1447974000
14179,Clear,91.72267914,0.6,43.653226,-79.3831843,"Toronto,Canada",1011.37,51.79,1447977600
14180,Clear,91.72267914,0.59,43.653226,-79.3831843,"Toronto,Canada",1012.35,49.75,1447981200
14181,Clear,91.72267914,0.56,43.653226,-79.3831843,"Toronto,Canada",1013.2,48.49,1447984800
14182,Clear,91.72267914,0.41,43.653226,-79.3831843,"Toronto,Canada",1014.12,47.16,1447988400
14183,Clear,91.72267914,0.42,43.653226,-79.3831843,"Toronto,Canada",1015.48,44.39,1447992000
14184,Clear,91.72267914,0.64,43.653226,-79.3831843,"Toronto,Canada",1031.67,45.86,1448514000
14185,Clear,91.72267914,0.65,43.653226,-79.3831843,"Toronto,Canada",1031.36,45.99,1448517600
14186,Partly Cloudy,91.72267914,0.66,43.653226,-79.3831843,"Toronto,Canada",1031.57,46.09,1448521200
14187,Clear,91.72267914,0.69,43.653226,-79.3831843,"Toronto,Canada",1031.49,45.67,1448524800
14188,Partly Cloudy,91.72267914,0.67,43.653226,-79.3831843,"Toronto,Canada",1031.2,46.38,1448528400
14189,Partly Cloudy,91.72267914,0.67,43.653226,-79.3831843,"Toronto,Canada",1031.38,47.12,1448532000
14190,Clear,91.72267914,0.67,43.653226,-79.3831843,"Toronto,Canada",1031.44,47.24,1448535600
14191,Overcast,91.72267914,0.65,43.653226,-79.3831843,"Toronto,Canada",1031.68,48.08,1448539200
14192,Clear,91.72267914,0.64,43.653226,-79.3831843,"Toronto,Canada",1031.95,48.48,1448542800
14193,Clear,91.72267914,0.64,43.653226,-79.3831843,"Toronto,Canada",1032.02,49.17,1448546400
14194,Clear,91.72267914,0.64,43.653226,-79.3831843,"Toronto,Canada",1032.41,49.62,1448550000
14195,Clear,91.72267914,0.63,43.653226,-79.3831843,"Toronto,Canada",1032.03,50.89,1448553600
14196,Clear,91.72267914,0.62,43.653226,-79.3831843,"Toronto,Canada",1031.08,51.77,1448557200
14197,Overcast,91.72267914,0.6,43.653226,-79.3831843,"Toronto,Canada",1030.25,53.15,1448560800
14198,Clear,91.72267914,0.6,43.653226,-79.3831843,"Toronto,Canada",1029.37,53.94,1448564400
14199,Clear,91.72267914,0.6,43.653226,-79.3831843,"Toronto,Canada",1029.2,54.48,1448568000
14200,Clear,91.72267914,0.57,43.653226,-79.3831843,"Toronto,Canada",1029.23,55.01,1448571600
14201,Clear,91.72267914,0.57,43.653226,-79.3831843,"Toronto,Canada",1028.62,54.76,1448575200
14202,Partly Cloudy,91.72267914,0.62,43.653226,-79.3831843,"Toronto,Canada",1028.51,54.7,1448578800
14203,Mostly Cloudy,91.72267914,0.66,43.653226,-79.3831843,"Toronto,Canada",1027.81,53.92,1448582400
14204,Partly Cloudy,91.72267914,0.7,43.653226,-79.3831843,"Toronto,Canada",1027.46,53.3,1448586000
14205,Partly Cloudy,91.72267914,0.63,43.653226,-79.3831843,"Toronto,Canada",1027.03,55.16,1448589600
14206,Clear,91.72267914,0.66,43.653226,-79.3831843,"Toronto,Canada",1026.61,54.63,1448593200
14207,Clear,91.72267914,0.66,43.653226,-79.3831843,"Toronto,Canada",1026.28,54.61,1448596800
14208,Partly Cloudy,91.72267914,0.82,43.653226,-79.3831843,"Toronto,Canada",1009.28,36.82,1449118800
14209,Mostly Cloudy,91.72267914,0.81,43.653226,-79.3831843,"Toronto,Canada",1009.57,37.38,1449122400
14210,Clear,91.72267914,0.78,43.653226,-79.3831843,"Toronto,Canada",1009.81,38.46,1449126000
14211,Clear,91.72267914,0.78,43.653226,-79.3831843,"Toronto,Canada",1010.34,38.77,1449129600
14212,Clear,91.72267914,0.81,43.653226,-79.3831843,"Toronto,Canada",1010.69,38.89,1449133200
14213,Clear,91.72267914,0.82,43.653226,-79.3831843,"Toronto,Canada",1011.33,38.85,1449136800
14214,Clear,91.72267914,0.81,43.653226,-79.3831843,"Toronto,Canada",1012.29,38.96,1449140400
14215,Mostly Cloudy,91.72267914,0.84,43.653226,-79.3831843,"Toronto,Canada",1013.36,37.84,1449144000
14216,Clear,91.72267914,0.81,43.653226,-79.3831843,"Toronto,Canada",1014.22,38.83,1449147600
14217,Partly Cloudy,91.72267914,0.81,43.653226,-79.3831843,"Toronto,Canada",1014.92,39.02,1449151200
14218,Partly Cloudy,91.72267914,0.76,43.653226,-79.3831843,"Toronto,Canada",1015.58,40.91,1449154800
14219,Partly Cloudy,91.72267914,0.71,43.653226,-79.3831843,"Toronto,Canada",1016.29,42.57,1449158400
14220,Clear,91.72267914,0.69,43.653226,-79.3831843,"Toronto,Canada",1016.37,44.03,1449162000
14221,Mostly Cloudy,91.72267914,0.65,43.653226,-79.3831843,"Toronto,Canada",1016.83,43.79,1449165600
14222,Clear,91.72267914,0.62,43.653226,-79.3831843,"Toronto,Canada",1017.76,43.88,1449169200
14223,Clear,91.72267914,0.65,43.653226,-79.3831843,"Toronto,Canada",1018.45,42.84,1449172800
14224,Clear,91.72267914,0.67,43.653226,-79.3831843,"Toronto,Canada",1019.6,42.63,1449176400
14225,Clear,91.72267914,0.64,43.653226,-79.3831843,"Toronto,Canada",1020.71,42.08,1449180000
14226,Clear,91.72267914,0.67,43.653226,-79.3831843,"Toronto,Canada",1021.77,41.96,1449183600
14227,Overcast,91.72267914,0.73,43.653226,-79.3831843,"Toronto,Canada",1022.52,41.72,1449187200
14228,Clear,91.72267914,0.68,43.653226,-79.3831843,"Toronto,Canada",1023.43,40.9,1449190800
14229,Clear,91.72267914,0.69,43.653226,-79.3831843,"Toronto,Canada",1024,40.92,1449194400
14230,Clear,91.72267914,0.76,43.653226,-79.3831843,"Toronto,Canada",1024.39,40.8,1449198000
14231,Clear,91.72267914,0.7,43.653226,-79.3831843,"Toronto,Canada",1024.1,40.9,1449201600
14232,Clear,91.72267914,0.85,43.653226,-79.3831843,"Toronto,Canada",1007.44,47.24,1449723600
14233,Mostly Cloudy,91.72267914,0.74,43.653226,-79.3831843,"Toronto,Canada",1007.87,47.97,1449727200
14234,Clear,91.72267914,0.75,43.653226,-79.3831843,"Toronto,Canada",1008.68,45.66,1449730800
14235,Partly Cloudy,91.72267914,0.79,43.653226,-79.3831843,"Toronto,Canada",1009.89,44.36,1449734400
14236,Clear,91.72267914,0.8,43.653226,-79.3831843,"Toronto,Canada",1009.96,44.02,1449738000
14237,Clear,91.72267914,0.87,43.653226,-79.3831843,"Toronto,Canada",1010.36,42.26,1449741600
14238,Clear,91.72267914,0.89,43.653226,-79.3831843,"Toronto,Canada",1011.02,41.52,1449745200
14239,Clear,91.72267914,0.89,43.653226,-79.3831843,"Toronto,Canada",1011.48,41.25,1449748800
14240,Clear,91.72267914,0.92,43.653226,-79.3831843,"Toronto,Canada",1011.81,41.47,1449752400
14241,Clear,91.72267914,0.93,43.653226,-79.3831843,"Toronto,Canada",1011.96,42.98,1449756000
14242,Partly Cloudy,91.72267914,0.89,43.653226,-79.3831843,"Toronto,Canada",1011.56,44.26,1449759600
14243,Clear,91.72267914,0.85,43.653226,-79.3831843,"Toronto,Canada",1011.24,46.22,1449763200
14244,Clear,91.72267914,0.86,43.653226,-79.3831843,"Toronto,Canada",1010.43,46.76,1449766800
14245,Partly Cloudy,91.72267914,0.82,43.653226,-79.3831843,"Toronto,Canada",1009.65,47.68,1449770400
14246,Partly Cloudy,91.72267914,0.79,43.653226,-79.3831843,"Toronto,Canada",1008.86,48.28,1449774000
14247,Clear,91.72267914,0.75,43.653226,-79.3831843,"Toronto,Canada",1008,48.83,1449777600
14248,Clear,91.72267914,0.75,43.653226,-79.3831843,"Toronto,Canada",1008.26,49.03,1449781200
14249,Clear,91.72267914,0.75,43.653226,-79.3831843,"Toronto,Canada",1008.23,49.46,1449784800
14250,Clear,91.72267914,0.8,43.653226,-79.3831843,"Toronto,Canada",1007.84,50.33,1449788400
14251,Mostly Cloudy,91.72267914,0.78,43.653226,-79.3831843,"Toronto,Canada",1007.32,50.44,1449792000
14252,Partly Cloudy,91.72267914,0.77,43.653226,-79.3831843,"Toronto,Canada",1006.6,49.92,1449795600
14253,Clear,91.72267914,0.75,43.653226,-79.3831843,"Toronto,Canada",1005.51,50.05,1449799200
14254,Clear,91.72267914,0.75,43.653226,-79.3831843,"Toronto,Canada",1004.84,50.16,1449802800
14255,Clear,91.72267914,0.77,43.653226,-79.3831843,"Toronto,Canada",1004.47,50.33,1449806400
14256,Clear,91.72267914,0.85,43.653226,-79.3831843,"Toronto,Canada",1006.68,43.62,1450328400
14257,Light Rain,91.72267914,0.9,43.653226,-79.3831843,"Toronto,Canada",1005.82,43.08,1450332000
14258,Clear,91.72267914,0.87,43.653226,-79.3831843,"Toronto,Canada",1005.56,44.45,1450335600
14259,Clear,91.72267914,0.87,43.653226,-79.3831843,"Toronto,Canada",1005.76,44.6,1450339200
14260,Clear,91.72267914,0.87,43.653226,-79.3831843,"Toronto,Canada",1005.32,45.08,1450342800
14261,Drizzle,91.72267914,0.89,43.653226,-79.3831843,"Toronto,Canada",1005.46,44.89,1450346400
14262,Partly Cloudy,91.72267914,0.9,43.653226,-79.3831843,"Toronto,Canada",1005.38,45,1450350000
